split,speakerID,filename,text,local_path,duration_sec,sample_rate,channels,peak,rms,qc_status
train,spk_15_0147,15_0193.wav,"Mặt trận Tổ quốc Việt Nam và các tổ chức chính trị làm nòng cốt để nhân dân làm chủ. Thế nhưng mà làm nòng cốt thì làm thế nào thì lại phải nghiên cứu tiếp. Chúng ta làm sao phải đưa vào văn kiện để làm sao làm đậm nét sâu sắc thêm vị trí, vị thế chính trị vai trò tầm quan trọng của Mặt trận Tổ quốc Việt Nam",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0147\15_0193.wav,21.18,32000,2,1.0,0.06902352994212084,"flag:duration_preference_outside_4_15s,possible_clipping"
train,spk_15_0147,15_0194.wav,mà giải nghĩa cho rõ là tổ chức Liên minh Chính trị Liên hiệp tự nguyện và là cơ sở chính trị của chính quyền và để làm gì? để chúng ta phải là gì làm cho cả hệ thống chính trị hiểu sâu sắc về mặt trận tổ quốc Việt Nam phải rà soát lại tất cả các chủ trương đường lối của đảng,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0147\15_0194.wav,21.511,32000,2,0.999969482421875,0.053819773684326916,"flag:duration_preference_outside_4_15s,possible_clipping"
train,spk_15_0147,15_0195.wav,"và các văn bản pháp luật của nhà nước để làm sao mà chúng ta củng cố thêm địa vị chính trị và địa vị pháp lý và ban hành các chủ trương mới và các văn bản pháp luật, nhất là luật giám sát của nhân dân",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0147\15_0195.wav,17.87,32000,2,0.62384033203125,0.03838181193468703,pass:duration_preference_outside_4_15s
train,spk_15_0147,15_0196.wav,"Đúng là trong giai đoạn cách mạng hiện nay, nếu muốn khẳng định vị trí vai trò tầm quan trọng của mật trận Tổ quốc Việt Nam thì phải nâng cao chất lượng hoạt động giám sát phản biện xã hội của mặt trận Tổ quốc Việt Nam.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0147\15_0196.wav,11.866,32000,2,0.736236572265625,0.041363464486014107,pass
train,spk_15_0149,15_0198.wav,Trường Mầm Non Hồng Thái thực hiện theo kế hoạch của Ủy ban nhân dân huyện đón chuẩn giai đoạn hai. Về công tác chuẩn bị các điều kiện về cơ sở vật chất thì đến nay chúng tôi đã có đủ mười bốn phòng học.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0149\15_0198.wav,13.024,32000,2,0.475372314453125,0.06428158575391268,pass
train,spk_15_0149,15_0199.wav,"để đón nhận các cháu trong độ tuổi mầm non trên địa bàn ra lớp. Các phòng học đảm bảo đồ dùng đồ chơi trang thiết bị. Nhà trường cũng có đủ các phòng chức năng, phòng hiệu bộ. Bếp ăn cũng đã được xây dựng mới từ năm hai nghìn hai mốt đến nay nên các điều kiện về cơ sở vật chất đều đã đảm bảo đủ các điều kiện của công tác xây dựng chuẩn hai",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0149\15_0199.wav,21.659,32000,2,0.57861328125,0.0722838746044595,pass:duration_preference_outside_4_15s
train,spk_15_0152,15_0202.wav,"rất là hài lòng và cũng biết ơn đảng, chính quyền cũng như thành phố đã quan tâm đến người dân. Và cũng qua đây thì mong muốn làm sao thành phố cũng như là nhà nước quan tâm hơn nữa đến đời sống của nhân dân và có nhiều cái nghị quyết thông thoáng hơn và sát thực hơn với người dân để đưa nền kinh tế cho nhân dân chúng tôi được nâng cao hơn một bước nữa.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0152\15_0202.wav,23.524,32000,2,0.7574462890625,0.07422168939190692,pass:duration_preference_outside_4_15s
train,spk_15_0152,15_0203.wav,"Nông thôn quê hương tôi là sang trang, sạch đẹp và nhân dân rất phấn khởi. Đường điện, đường trường trạm được rất là sang trang. Cá nhân tôi là một người dân thì tôi cũng thấy là",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0152\15_0203.wav,15.869,32000,2,0.71112060546875,0.0623238734298794,pass:duration_preference_outside_4_15s
train,spk_15_0166,15_0217.wav,"Những cái sưu tập và có những cái hiện vật đó để đưa về. Tuy con người đã mãi mãi nằm với lại non sông đất nước, nhưng cái hiện vật đó thì nó vẫn còn mãi mãi với cuộc sống và với thời gian để giúp cho sau này các thế hệ trẻ. Trên mười còn thêm tiếp mất tám mốt phần trăm",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0166\15_0217.wav,20.80498866213152,44100,2,0.475799560546875,0.040802379997288155,pass:duration_preference_outside_4_15s
train,spk_15_0166,15_0218.wav,"nhưng với quyết tâm với cái tinh thần là làm phấn đấu hết mình vì sự nghiệp và công tác để cho nó hoàn thành tốt nhiệm vụ. Đặc biệt là khi nào mà còn sức là còn lao động, còn chiến đấu để xây dựng đất nước ta ngày đàng hoàng hơn, to đẹp hơn như lời bác Hồ mong muốn.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0166\15_0218.wav,23.099002267573695,44100,2,0.578582763671875,0.047402928167606315,pass:duration_preference_outside_4_15s
train,spk_15_0167,15_0219.wav,"không những ở vùng hàm mặt, ở những vùng khác. Và cũng là một bệnh khó, chúng tôi đang nhờ các quỹ bảo trợ Họ sẽ cung cấp những bệnh nhân như này để chúng tôi sẽ tiến hành những ca kế tiếp và theo mục đích hoàn toàn nhân đạo.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0167\15_0219.wav,14.566009070294784,44100,2,0.775115966796875,0.06764394154263788,pass
train,spk_15_0167,15_0220.wav,"Tiếp theo ca này, bệnh viện chúng tôi xây dựng một cái trung tâm sinh học phân tử làm sao phục vụ cho tốt cho các công tác chẩn đoán và điều trị những bệnh về ung thư, những bệnh về miễn dịch. Chúng tôi đang chuẩn bị nhân lực để mổ bằng robot những ca bệnh liên quan (ưu biếu) mà phức tạp như thế này",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0167\15_0220.wav,17.635986394557822,44100,2,1.0,0.09614398678221811,"flag:duration_preference_outside_4_15s,possible_clipping"
train,spk_15_0169,15_0222.wav,"Qua quá trình làm bánh đa thì cũng phải lựa chọn cái gạo là phải ngon, trắng.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0169\15_0222.wav,4.99,44100,2,0.52911376953125,0.07432445728137217,pass
train,spk_15_0169,15_0223.wav,Làm sao mà cái hơi nó phải đủ. Cái độ hơi thì bánh nó mới dền.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0169\15_0223.wav,4.168004535147392,44100,2,0.585296630859375,0.0985786506453192,pass
train,spk_15_0169,15_0224.wav,Một ngày nhà tôi làm được bốn tạ gạo thì là được năm tạ bánh.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0169\15_0224.wav,3.1409977324263036,44100,2,0.658050537109375,0.10468326460398221,pass:duration_preference_outside_4_15s
train,spk_15_0169,15_0225.wav,"Từ trước bây giờ thì nói chung là nổi tiếng bánh đa của làng Đông Xá chúng tôi. Bánh đa ở đây làm nó cũng ngon, bánh nó cũng được dai, mà nó quánh bánh chứ nó không bị ái. Từ Hà Nội, Nam Định, Quảng Ninh là cũng về đến đây để đặt bánh.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0169\15_0225.wav,13.442993197278911,44100,2,0.64263916015625,0.08673811097140177,pass
train,spk_15_0169,15_0226.wav,"Thì làng nghề truyền thống của làng từ thời xưa cổ, các cụ từ xưa đến giờ, nói chung nó yêu nghề. Mình cũng muốn thế là làm thôi.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0169\15_0226.wav,8.541020408163265,44100,2,0.59539794921875,0.0873752157637725,pass
train,spk_15_0175,15_0232.wav, và Cũng đang bám sát cái tiến độ nhưng tuy nhiên là có một số cái khó khăn vướng mắc về cái mặt bằng. Nhà thầu cũng kiến nghị với chủ đầu tư và Ủy ban nhân dân huyện An Dương làm sao thúc đẩy nhanh về cái công tác giải phóng mặt bằng để nhà thầu đáp ứng được cái tiến độ.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0175\15_0232.wav,17.171020408163265,44100,2,0.99298095703125,0.07666631540230086,pass:duration_preference_outside_4_15s
train,spk_15_0175,15_0233.wav,"Nhà thầu đã huy động tất cả máy móc, thiết bị, đồng loạt, ba mũi thi công của ba đơn vị nhà thầu trong Luận Danh và đầy đủ một trăm phần trăm nhân lực để đáp ứng được cái tiến độ sản lượng nó khoảng hơn hai mươi phần trăm",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0175\15_0233.wav,16.759002267573695,44100,2,0.899322509765625,0.06718915601840805,pass:duration_preference_outside_4_15s
train,spk_15_0176,15_0234.wav,"U này đấy là U mổ lần thứ ba, do đó là nó đã xâm lấn, nó chèn ép lên tất cả các cơ quan quý ở trên cơ thể. Ví dụ như là vùng mắt, vùng xoang (sàng) hàm, rồi thì thậm chí lên trên nền sọ, xâm lấn sang bên mũi, mất toàn bộ cái vòm và toàn bộ cái xương hàm trên bị phá hủy.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0176\15_0234.wav,20.9,44100,2,0.65008544921875,0.07504830915560756,pass:duration_preference_outside_4_15s
train,spk_15_0176,15_0235.wav,"Sau khi tiến hành hội chẩn trực tiếp giám đốc chỉ đạo thì chúng tôi đã tiến hành phẫu thuật cho bệnh nhân. Miếng Tintometer này là một trong những lần đầu tiên được sử dụng để tái tạng, làm cho khuôn mặt người ta không bị méo mó, xộc xệch sau mổ.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0176\15_0235.wav,16.533990929705215,44100,2,0.910064697265625,0.07841056845818932,pass:duration_preference_outside_4_15s
train,spk_15_0182,15_0248.wav,Về lý do mà em chọn cái phương thức xét học bạ thì cũng khá đơn giản tại vì điểm số của em cũng khá ổn ở trường. Cộng thêm với việc là em cũng đang theo học tại trường chuyên thì với một số trường đại học thì sẽ được cộng thêm điểm khuyến khích. Và em đã nghĩ là với một lợi thế như thế thì tại sao mình lại không tận dụng.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0182\15_0248.wav,16.16111111111111,44100,2,0.2523193359375,0.040824923642735926,pass:duration_preference_outside_4_15s
train,spk_15_0182,15_0249.wav,Với việc xét tuyển vào trường thì có rất là nhiều cơ hội để mà chọn được cái môi trường mà mình mong muốn. Cũng như là không bị áp lực tâm lý khi mà đi thi.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\train\spk_15_0182\15_0249.wav,9.624625850340136,44100,2,0.234771728515625,0.04812810019703683,pass
valid,spk_15_0181,15_0240.wav,"Luật nhà ở năm hai không mười bốn đã quy định cụ thể về đối tượng và điều kiện được mua hoặc thuê mua nhà ở xã hội thì có thể tóm gọi là bảy cái nhóm đối tượng sau. Thứ nhất là người có công với cách mạng, người thu nhập thấp, hộ nghèo, hộ cận nghèo tại khu vực đô thị, người lao động đang làm việc tại các doanh nghiệp và trong khu công nghiệp",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0240.wav,21.017006802721088,44100,2,0.488739013671875,0.04169329739680066,pass:duration_preference_outside_4_15s
valid,spk_15_0181,15_0241.wav,"sĩ quan, hạ sĩ quan, chuyên môn kỹ thuật, quân nhân trong các cơ quan đơn vị của khối an ninh và quốc phòng, Các đối tượng mà đã trả lại nhà công vụ rồi hộ gia đình cá nhân thuộc diện bị thu hồi đất và phải giải tỏa, phá dỡ nhưng chưa được nhà nước bồi thường hoặc bố trí bằng nhà ở, đất ở thì có điều kiện để mua nhà xã hội",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0241.wav,25.11498866213152,44100,2,0.547393798828125,0.04293126806893471,pass:duration_preference_outside_4_15s
valid,spk_15_0181,15_0242.wav,"Và các đối tượng này đã được quy định rất rõ ràng trong luật Do vậy là những đối tượng nào nằm ngoài phạm vi này thì đều không phải là đối tượng được xem xét, xét duyệt mua nhà ở xã hội",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0242.wav,11.57,44100,2,0.594451904296875,0.04458803803576071,pass
valid,spk_15_0181,15_0243.wav,Nghị định một trăm của Chính phủ cũng quy định rất rõ về quy trình xây dựng giá bán nhà ở xã hội. Các chủ đầu tư xây dựng nhà ở xã hội sẽ xây dựng cái giá bán dựa trên những chi phí của họ và những lãi định mức được nhà nước quy định. Sau đó thì họ trình ủy ban nhân dân thành phố và ủy ban nhân dân thành phố sẽ giao cho cơ quan có thẩm quyền Cụ thể ở đây là sở xây dựng,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0243.wav,24.32,44100,2,0.6783447265625,0.052176937787591755,pass:duration_preference_outside_4_15s
valid,spk_15_0181,15_0244.wav,để kiểm tra thẩm tra thẩm định giá bán nhà ở xã hội Sau khi sở xây dựng thẩm định thẩm tra giá bán thì sẽ lại báo cáo ủy ban nhân dân thành phố và thông báo lại cho chủ đầu tư là giá bán nhà ở xã hội tại dự án này sẽ là giá bao nhiêu theo đúng quy định pháp luật,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0244.wav,17.413015873015873,44100,2,0.736602783203125,0.050602373192650756,pass:duration_preference_outside_4_15s
valid,spk_15_0181,15_0245.wav,Sau tất cả các quy trình đó thì nhà đầu tư sẽ công bố giá bán nhà ở xã hội và các đối tượng được hưởng những chính sách của nhà ở xã hội sẽ đăng ký mua theo những giá bán đã công bố.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0245.wav,13.306009070294785,44100,2,0.827911376953125,0.058061785666467323,pass
valid,spk_15_0181,15_0246.wav,giá nhà ở xã hội các dự án nhà ở xã hội tiến độ thực hiện đến đâu để tránh những tình trạng thông tin tràn lan thất thiệt và tạo điều kiện cho những đối tượng trục lợi từ những chính sách ưu đãi về nhà ở xã hội của thành phố cũng như của nhà nước.,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0246.wav,16.04498866213152,44100,2,0.6962890625,0.05568298428154089,pass:duration_preference_outside_4_15s
valid,spk_15_0181,15_0247.wav,",Hiện nay tất cả các thông tin về nhà ở xã hội trên địa bàn thành phố Hải Phòng đã được chúng tôi công khai trên website của Sở xây dựng có địa chỉ như sau soxaydung.haiphong.gov.vn để có thông tin chính xác về đối tượng được mua nhà ở xã hội",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0181\15_0247.wav,17.18798185941043,44100,2,0.54327392578125,0.05221413365684081,pass:duration_preference_outside_4_15s
valid,spk_15_0185,15_0252.wav,"Thứ ba nữa là đánh giá, phân tích Tờ khai tháng quý để làm sao kịp thời đôn đốc những số phát sinh vào ngân sách nhà nước, làm tốt công tác thanh tra kiểm tra, làm tốt công tác quản lý nợ, cưỡng chế nợ thuế. Cương quyết là sẽ xử lý, cưỡng chế những trường hợp nợ lớn để nộp vào ngân sách nhà nước.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0185\15_0252.wav,23.362,32000,2,0.8992919921875,0.07742308367412204,pass:duration_preference_outside_4_15s
valid,spk_15_0185,15_0253.wav,"cũng đã đề ra các giải pháp thứ nhất là sẽ tiếp tục tham mưu cho quận ủy, ủy ban nhân dân hai quận về công tác đấu giá đất để kịp thời có nguồn thu thuộc sử dụng tiền đất. Thứ hai nữa là duy trì hai đoàn công tác của các quận để làm công tác thu nợ đầu đối với tiền thuê đất. ",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0185\15_0253.wav,21.69,32000,2,0.764312744140625,0.06416192886946306,pass:duration_preference_outside_4_15s
valid,spk_15_0190,15_0258.wav,Cục thuế Thành phố Hải Phòng tăng cường công tác tuyên truyền đến người nộp thuế và hướng dẫn người nộp thuế phát hiện những hành vi mà người nộp thuế có dấu hiệu sử dụng không hợp pháp hóa đơn và gian lận trong việc sử dụng hóa đơn điện tử. Cục thuế Thành phố Hải Phòng cũng có gửi văn bản rồi là thư ngỏ đến tất cả người nộp thuế. Cục thuế Thành phố Hải Phòng là tăng cường cái tổ kiểm soát quản lý rủi ro trong sử dụng hóa đơn điện tử,D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0190\15_0258.wav,29.895,32000,2,0.60552978515625,0.06003770038384949,pass:duration_preference_outside_4_15s
valid,spk_15_0190,15_0259.wav,"để thường xuyên kiểm tra, tra cứu trên hệ thống sử dụng hóa đơn điện tử nhằm phát hiện và ngăn chặn kịp thời những người nộp thuế có dấu hiệu mà rủi ro về hóa đơn và về thuế Trường hợp phát hiện của thuế thành phố Hải Phòng sẽ làm biện pháp rất mạnh đó là mời người nộp thuế lên cơ quan thuế",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0190\15_0259.wav,22.179,32000,2,0.535675048828125,0.06432448539995989,pass:duration_preference_outside_4_15s
valid,spk_15_0190,15_0260.wav,"hoặc cung cấp bổ sung hồ sơ giải trình thông tin tài liệu liên quan đến việc xác định nghĩa vụ thuế phải nộp. Trường hợp người nộp thuế có dấu hiệu cố tình trốn tránh, vi phạm, cơ quan thuế sẽ thực hiện ban hành quyết định thanh tra kiểm tra để yêu cầu người nộp thuế thực hiện đúng theo quy định của pháp luật.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0190\15_0260.wav,18.297,32000,2,0.523193359375,0.058271319646588104,pass:duration_preference_outside_4_15s
valid,spk_15_0202,15_0273.wav,"(Năm 19) có đề nghị hình thành thêm một cái khu kinh tế ven biển Nam Hải Phòng, về chủ trương thì chúng tôi cũng ủng hộ. Nhưng mà cũng phải lấy đánh giá thực tiễn, đánh giá kết quả mà chúng ta thực hiện khu kinh tế (đang đình vũ) khách hàng, trong cái giai đoạn vừa qua thế nào, và bây giờ cái nhu cầu",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0202\15_0273.wav,21.749002267573697,44100,2,0.777130126953125,0.06737294332128889,pass:duration_preference_outside_4_15s
valid,spk_15_0202,15_0274.wav,"nó như thế nào để chúng ta hình thành một khu kinh tế mới. Chưa nói đến là các điều kiện tiêu chí trong cái nghị định ba lăm đã quy định thì sự cần thiết và cái khả thi của nó đến đâu thì người ta cần phải làm rõ. Nhưng về nguyên tắc thì chúng ta cũng ủng hộ là đối với Hải Phòng cũng nên có cái để mở một cái hình thành, một cái khu kinh tế mới tạo một cái động lực mới cho Hải Phòng.",D:\hustmedia\python\tts\vie_neu\train\vimd_haiphong\valid\spk_15_0202\15_0274.wav,26.118004535147392,44100,2,0.904632568359375,0.04840021986831377,pass:duration_preference_outside_4_15s

